timestamp,open,high,low,close,volume,rsi_10,rsi_14,rsi_30,rsi_200,macd,macd_signal,macd_diff,ema_10,ema_30,ema_200,bb_high,bb_low,bb_mid,bb_width,atr_14,stoch_k,stoch_d,volume_ema_10,volume_ema_30,volume_ratio,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_7,volume_lag_1,volume_lag_2,volume_lag_3,close_rolling_mean_7,close_rolling_mean_30,close_rolling_mean_90,close_rolling_std_7,close_rolling_std_30,close_rolling_min_30,close_rolling_max_30,returns,log_returns,returns_7d,momentum_10,momentum_30,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,price_volume_interaction,rsi_macd_interaction,high_low_range,close_position,price_to_ema_30_ratio,price_to_ema_200_ratio
2024-07-31,66201.2734375,66810.2109375,64532.046875,64619.25,31292785994,46.42621868227936,49.552987660534676,50.57716136252696,53.88924705082566,1203.3105031255545,1262.794274005606,-59.48377088005145,66169.07285611989,64613.44477491575,59455.812241920816,70873.26402879859,59555.878549326415,65214.5712890625,17.354074796118873,2323.785188202065,20.3680397174167,40.65406853171728,31722448317.738785,30329288121.093082,1.0317679026642512,66201.015625,66819.9140625,68255.8671875,67912.0625,65372.1328125,31380492109.0,40780682628.0,18043166945.0,66771.23883928571,62802.96080729167,64775.59075520833,1325.2802522204095,4314.114062116982,55849.109375,68255.8671875,-0.023893373992326827,-0.024183450577486682,-0.011516876994963843,-3535.2734375,1767.26953125,0.0,1.0,0.9749279121818236,-0.22252093395631434,2022116361342784.5,-2947.5985644212615,2278.1640625,0.03827780730782912,1.0000898454664409,1.0868449620546679
2024-08-01,64625.83984375,65593.2421875,62248.94140625,65357.5,40975554494,50.28752787274084,52.09124736313292,51.69423327742521,54.08356375008993,1063.0043167640688,1222.8362825572985,-159.83196579322976,66021.51415500719,64661.44833782441,59514.53550319524,70144.50167316811,61030.444420581895,65587.473046875,13.896033539929872,2396.6791591340602,40.169533704073686,34.78971971713485,33404831258.877186,31016144016.119335,1.3211040828513267,64619.25,66201.015625,66819.9140625,67813.3359375,65777.2265625,31292785994.0,31380492109.0,40780682628.0,66711.27790178571,62913.91028645833,64803.00924479167,1385.8593232284506,4336.26730400531,55849.109375,68255.8671875,0.011424614182306447,0.011359846111043197,-0.006381031618917343,-2227.75,3328.484375,0.0,1.0,0.43388373911755823,-0.900968867902419,2678059802841605.0,-8325.846466670931,3344.30078125,0.9295092747572844,1.0107645541519417,1.0981770998866478
2024-08-02,65353.5,65523.22265625,61184.89453125,61415.06640625,43060875727,35.22369200997527,40.400694510610506,45.955980545118805,52.88738022652772,626.4676810334058,1103.5625622525201,-477.0948812191143,65183.97820068769,64452.00434223897,59533.44625844953,69711.86454514992,61681.392876725076,65696.6287109375,12.223567367145414,2535.3683709816273,2.6148037011249725,21.050792374205123,35160475707.626785,31793223481.337444,1.3544042098240414,65357.5,64619.25,66201.015625,68255.8671875,67912.0625,40975554494.0,31292785994.0,31380492109.0,65783.13560267857,62955.28177083333,64775.49361979167,2313.0597356844123,4315.093231551674,55849.109375,68255.8671875,-0.06032105869640059,-0.06221701386487153,-0.0956677776315511,-4512.60546875,1241.14453125,0.0,1.0,-0.433883739117558,-0.9009688679024191,2644586542284983.5,-19274.964548709442,4338.328125,0.0530554325002779,0.952880628508262,1.0316061015455378
2024-08-03,61414.80859375,62148.37109375,59836.52734375,60680.09375,31753030589,33.165766667480085,38.65884494282611,44.992793605286415,52.66912115609506,218.68226814146328,926.5865034303089,-707.9042352888456,64365.09011874447,64208.655271771946,59544.85568622615,69733.00002014203,61649.48747985796,65691.24375,12.305312061143722,2519.402326625797,8.310170745757716,17.03150271698546,34540940231.512825,31790630391.509224,0.9988172677909757,61415.06640625,65357.5,64619.25,66819.9140625,67813.3359375,43060875727.0,40975554494.0,31292785994.0,64764.10100446428,63078.69479166667,64738.25985243056,2791.408670941398,4189.350081947094,55849.109375,68255.8671875,-0.011967302150066583,-0.012039486792085179,-0.10518937151350782,-4692.0390625,3702.390625,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1926776872987137.8,-27366.76006640137,2311.84375,0.36488902256044053,0.9450453913598265,1.0190652584625601
2024-08-04,60676.09375,61062.98828125,57210.8046875,58116.9765625,31758917219,27.043498077035892,33.27148531275226,41.829958708541156,51.91816636524829,-307.76502208032616,679.7161983281819,-987.4812204085081,63229.06947215456,63815.6437421415,59530.647933751265,70570.74955312282,60136.42036875219,65353.5849609375,15.965962985209359,2614.6009885632398,7.09235903638327,6.005777827755324,34035117865.601402,31788584380.3796,0.9990667353718994,60680.09375,61415.06640625,65357.5,66201.015625,68255.8671875,31753030589.0,43060875727.0,40975554494.0,63315.68805803572,63127.18151041667,64682.204600694444,3267.4736937357948,4120.377989122252,55849.109375,68255.8671875,-0.04223983565450573,-0.04315788272420938,-0.14854240437892763,-7660.25,1454.6015625,0.0,1.0,-0.7818314824680299,0.6234898018587334,1845732247667000.8,-32854.966921440355,3852.18359375,0.23523590009318374,0.9107010938780453,0.9762530491382427
2024-08-05,58110.296875,58268.828125,49121.23828125,53991.45703125,108991085584,20.331411574899263,26.798165946634825,37.44684952120758,50.74769407260336,-1045.8177046947676,334.609417723592,-1380.4271224183597,61549.503573808266,63181.82524466464,59475.5316063632,71994.95800689729,57601.64277435271,64798.300390625,22.212488824208418,3081.2430496480083,23.340115725621438,12.914215169254144,47663475632.58296,36769390909.64544,2.964179794324773,58116.9765625,60680.09375,61415.06640625,64619.25,66819.9140625,31758917219.0,31753030589.0,43060875727.0,61483.05133928572,62983.44544270833,64589.50060763889,4381.972329626315,4362.544583323791,53991.45703125,68255.8671875,-0.07098647891315102,-0.07363198582120066,-0.19198553621680658,-13920.60546875,-4312.08203125,0.0,1.0,0.0,1.0,5884587514097827.0,-36992.915103802785,9147.58984375,0.5324045823203886,0.8545409510120032,0.90779276070352
2024-08-06,53991.34765625,57059.91796875,53973.2734375,56034.31640625,49300484106,29.90353150788296,33.67913399163376,40.633395190368745,51.29415562596023,-1449.1828169460277,-22.149029210331946,-1427.0337877356958,60546.742270615854,62720.69564218628,59441.29065909839,72543.15198375814,56245.00114124186,64394.0765625,25.310015629616995,3081.6288697624364,33.13034829447077,21.18760768549183,47961113536.84061,37577848535.216705,1.3119560067361822,53991.45703125,58116.9765625,60680.09375,65357.5,66201.015625,108991085584.0,31758917219.0,31753030589.0,60030.665736607145,62989.61901041667,64532.23810763889,4240.158149228121,4352.219258918539,53991.45703125,68255.8671875,0.03783671505322772,0.03713846509911699,-0.15357316081583905,-11779.01953125,185.20703125,0.0,1.0,0.7818314824680297,0.6234898018587336,2762518925376903.0,-48061.26214773915,3086.64453125,0.6677292924026051,0.8933943705905093,0.9426833735426807
2024-08-07,56040.6328125,57726.8828125,54620.5078125,55027.4609375,41637562185,28.057432105975522,32.078630090967735,39.60473948691243,51.013789070117845,-1829.0136651691428,-383.52195640209413,-1445.4917087670487,59543.236573685695,62224.35791930329,59397.37195540089,73063.67716925716,54829.81540886784,63946.7462890625,28.514135305595765,3083.396450493691,28.305077733554008,28.258513917882073,46811376927.41504,37839765544.88014,1.1003652265132418,56034.31640625,53991.45703125,58116.9765625,61415.06640625,64619.25,49300484106.0,108991085584.0,31758917219.0,58660.41015625,62933.69778645833,64443.09921875,4056.0119373148755,4445.530490363547,53991.45703125,68255.8671875,-0.017968550940289485,-0.018131945621423673,-0.1484354749165303,-13228.40625,-1677.63671875,0.0,1.0,0.9749279121818236,-0.22252093395631434,2291209326667814.5,-46369.39382509902,3106.375,0.13100579453542696,0.8843395541158207,0.9264292194411871
2024-08-08,55030.02734375,62673.765625,54766.7265625,61710.13671875,45298472567,50.5642635448342,49.30011918392696,48.54799684936826,52.73700514125897,-1572.6675304844757,-621.3510712185705,-951.3164592659052,59937.21841824284,62191.182357977275,59420.38454011084,72770.97388977748,54622.516735222525,63696.7453125,28.491969354976536,3427.9423513512847,60.331242080110854,40.58888936937855,46536303407.33958,38320972449.533035,1.1820804554648505,55027.4609375,56034.31640625,53991.45703125,60680.09375,65357.5,41637562185.0,49300484106.0,108991085584.0,58139.35825892857,63057.06145833333,64453.292100694445,3195.2243318919614,4354.583894236882,53991.45703125,68255.8671875,0.12144256099404904,0.11461585743295791,-0.055806346345101954,-5109.77734375,3700.91015625,0.0,1.0,0.43388373911755823,-0.900968867902419,2795374935260116.5,-46900.01482344052,7907.0390625,0.8781302458944203,0.9922650507517539,1.0385347923336543
2024-08-09,61728.20703125,61751.86328125,59587.859375,60880.11328125,33425553115,48.471536139983534,47.68296234870342,47.641550757793404,52.50643910259081,-1420.117100540825,-781.1042770830214,-639.0128234578036,60108.6538478805,62106.59725625294,59434.90920420178,72389.7654480804,54375.37166129461,63382.5685546875,28.421684695915545,3337.6610338440505,56.35342422824781,48.32991468063756,44152530626.9142,38005138944.07929,0.8795008791885306,61710.13671875,55027.4609375,56034.31640625,58116.9765625,61415.06640625,45298472567.0,41637562185.0,49300484106.0,58062.93638392857,63161.648697916666,64454.25212673611,3109.0551429598086,4259.172533758001,53991.45703125,68255.8671875,-0.013450358103773374,-0.013541633552667406,-0.008710454230585363,-5320.90234375,3137.6171875,0.0,1.0,-0.433883739117558,-0.9009688679024191,2034951460129638.8,-30470.024401277115,2164.00390625,0.5971587678366467,0.9802519534286744,1.0243157446759579
2024-08-10,60881.23046875,61464.51171875,60287.56640625,60945.8125,15745822278,48.65841731998558,47.828840145770954,47.721476574849106,52.5229515084985,-1279.1728989406256,-880.7180014545423,-398.45489748608327,60260.864511902226,62031.70791713985,59449.94306784157,71810.9432842853,54233.32273133971,63022.1330078125,27.89118634046644,3183.3241966051896,56.66828223513055,57.78431618116307,38987674563.47525,36569053997.88063,0.4305777852200539,60880.11328125,61710.13671875,55027.4609375,53991.45703125,60680.09375,33425553115.0,45298472567.0,41637562185.0,58100.896205357145,63281.67864583333,64448.66788194444,3147.7165977186805,4138.629133697799,53991.45703125,68255.8671875,0.001079157301276501,0.0010785754296191252,0.004379010208763967,-3673.4375,3600.8984375,0.0,1.0,-0.9749279121818236,-0.2225209339563146,959641932213310.9,-19057.63559716143,1176.9453125,0.559283500056375,0.9824945104108619,1.0251618311972361
2024-08-11,60944.890625,61778.66015625,58348.82421875,58719.484375,22759754812,42.81223055325886,43.41146628250635,45.297508746949994,51.90831487650582,-1331.7678860180677,-970.9279783672474,-360.83990765082024,59980.61357792,61818.01607571147,59442.67482214165,71296.37406630494,53861.31538682007,62578.8447265625,27.860946867375308,3200.932178097676,45.99879103810664,53.006832500495,36037143699.570656,35678131469.7593,0.6379189120733835,60945.8125,60880.11328125,61710.13671875,56034.31640625,58116.9765625,15745822278.0,33425553115.0,45298472567.0,58186.96875,63309.01263020833,64402.20160590278,3156.4550802672425,4104.422588794994,53991.45703125,68255.8671875,-0.036529632368097475,-0.03721354652343721,0.010367156864260707,-6638.015625,820.01953125,0.0,1.0,-0.7818314824680299,0.6234898018587334,1336441067062065.0,-15664.589484366288,3429.8359375,0.10806935462929536,0.9498765586893528,0.9878338172145583
2024-08-12,58719.39453125,60680.33203125,57688.8984375,59354.515625,37078637820,44.90996807370242,44.97261330218596,46.105279975356346,52.06910807414992,-1307.1401791867975,-1038.1704185311573,-268.96976065564013,59866.77758647999,61659.08056276235,59441.79761619995,70933.48035235048,53566.893475774516,62250.1869140625,27.898047760966328,3185.9679935014137,57.276553208301095,53.314542160512765,36226506266.92145,35768486718.16193,1.0366286421944944,58719.484375,60945.8125,60880.11328125,55027.4609375,53991.45703125,22759754812.0,15745822278.0,33425553115.0,58953.11997767857,63313.098046875,64377.77634548611,2563.5647459449438,4100.283381591129,53991.45703125,68255.8671875,0.010814659848586317,0.01075659964060797,0.09933161445607741,-2060.55078125,122.5625,0.0,1.0,0.0,1.0,2200784587840906.0,-12096.273035947615,2991.43359375,0.5567956417217207,0.962624078777551,0.9985316394405902
2024-08-13,59356.20703125,61572.3984375,58506.25390625,60609.56640625,30327698167,49.01672859957216,48.02447688308817,47.68470639919989,52.38532247506763,-1172.8307718638753,-1065.102489197701,-107.72828266617421,60001.83009916545,61591.369972019624,59453.4172061507,70600.5265851471,53423.590602352895,62012.05859375,27.699348114409183,3177.40917476917,64.9462710370625,56.073871761156745,35153995703.29936,35417468101.95793,0.8562921008270334,59354.515625,58719.484375,60945.8125,61710.13671875,56034.31640625,37078637820.0,22759754812.0,15745822278.0,59606.72712053572,63307.15716145833,64314.91050347222,2260.7214792958375,4104.195705330263,53991.45703125,68255.8671875,0.021144992390795814,0.02092453927711503,0.08165085778559944,-70.52734375,-178.2265625,0.0,1.0,0.7818314824680297,0.6234898018587336,1838148636001493.0,-5173.594420556471,3066.14453125,0.6859795676828244,0.9840593971815248,1.0194463035840367
2024-08-14,60611.05078125,61687.7578125,58472.875,58737.26953125,29961696180,43.62605317109475,44.09550727918514,45.62142393769598,51.87223498294534,-1203.5940265611425,-1092.8007966703894,-110.79322989075308,59771.90999590809,61407.23445971191,59446.291358639246,70179.19938429375,53140.92210008126,61660.0607421875,27.632598928912483,3180.085863178515,58.37802919869011,60.20028448135124,34209941244.51766,35065482816.67033,0.8544498399364985,60609.56640625,59354.515625,58719.484375,60880.11328125,55027.4609375,30327698167.0,37078637820.0,22759754812.0,60136.69977678572,63102.727734375,64242.751475694444,1189.2119415507543,4175.773422208342,53991.45703125,68255.8671875,-0.0308911115194338,-0.0313783013916643,0.06741740452032818,620.29296875,-6132.8828125,0.0,1.0,0.9749279121818236,-0.22252093395631434,1759868224138083.5,-4885.483675132135,3214.8828125,0.08224079901823537,0.9565203521709854,0.9880729005765587
2024-08-15,58733.26171875,59838.6484375,56161.59375,57560.09765625,35682112440,40.51347004123795,41.78106991764976,44.37265129969336,51.55316991096338,-1307.8855691124336,-1135.8177511587983,-172.0678179536353,59369.76229778843,61159.03208529502,59427.52326209806,69330.77891471171,52954.14608528828,61142.4625,26.784385449675717,3215.583636344335,51.45023420375012,58.25817814650092,34477608734.605354,35105265373.014175,1.016431924409529,58737.26953125,60609.56640625,59354.515625,60945.8125,61710.13671875,29961696180.0,30327698167.0,37078637820.0,59543.83705357143,62851.49270833333,64137.28728298611,1303.0810584106891,4277.1441069125385,53991.45703125,68255.8671875,-0.020041310813293967,-0.02024486209713598,-0.06725052451940283,3568.640625,-7537.05078125,0.0,1.0,0.43388373911755823,-0.900968867902419,2053865876627693.0,-7189.177532498267,3677.0546875,0.38033263715226207,0.9411544900837233,0.9685764187477224
2024-08-16,57560.2734375,59847.359375,57110.01953125,58894.10546875,29350938673,45.41699575046404,45.28579806287709,46.10217890725704,51.89020354135991,-1268.2742106370933,-1162.3090430544573,-105.96516758263601,59283.27923796326,61012.907787453405,59422.215622363256,68336.12860950746,53056.87334361754,60696.5009765625,25.173206066342924,3181.4233654447394,72.11103095104205,60.646431451160765,33545486905.222557,34734018489.142296,0.8450199530519331,57560.09765625,58737.26953125,60609.56640625,58719.484375,60880.11328125,35682112440.0,29961696180.0,30327698167.0,59260.12165178572,62677.33645833333,64047.87951388889,1173.3980171503724,4329.807837812707,53991.45703125,68255.8671875,0.023175912946963972,0.022911430101342656,-0.03262161821751497,2859.7890625,-5224.6875,0.0,1.0,-0.433883739117558,-0.9009688679024191,1728597277814475.2,-4798.717180846184,2737.33984375,0.6517590212897492,0.9652728841233951,0.9911125805713881
2024-08-17,58893.53125,59694.66796875,58814.83203125,59478.97265625,13589684021,47.52419360997569,46.7979724150619,46.85164349631861,52.03722744711181,-1176.1303312260789,-1165.0733006887817,-11.057030537297123,59318.859859469936,60913.94423060158,59422.7803689691,67073.9047147986,53441.4077852014,60257.65625,22.623676023903098,3017.0242634486863,76.42658902124748,66.66261805867988,29917159108.091183,33369867878.294407,0.4072441662209719,58894.10546875,57560.09765625,58737.26953125,59354.515625,60945.8125,29350938673.0,35682112440.0,29961696180.0,59050.57310267857,62527.5,63972.33068576389,927.3749156701663,4361.05149842061,53991.45703125,68255.8671875,0.00993082725079053,0.009881840637262366,-0.024067934835555804,4451.51171875,-4495.09375,0.0,1.0,-0.9749279121818236,-0.2225209339563146,808300444292136.5,-517.4466100769279,879.8359375,0.7548459851356373,0.9764426422804061,1.0009456354437118
2024-08-18,59468.1328125,60262.71875,58445.40234375,58483.96484375,17740625837,44.29198245805998,44.54253566653724,45.73247090235208,51.766737341713906,-1169.908481046783,-1166.040336760382,-3.868144286401048,59167.06076570267,60757.17136693373,59413.43892095697,65987.63952058945,53694.078057535546,59840.8587890625,20.543758414945877,2931.3308450773516,69.08472733550909,72.54078243593288,27703243967.892784,32361529682.081867,0.5482010897285471,59478.97265625,58894.10546875,57560.09765625,60609.56640625,58719.484375,13589684021.0,29350938673.0,35682112440.0,59016.927455357145,62253.293619791664,63828.283680555556,945.4845646272199,4347.58840829456,53991.45703125,68255.8671875,-0.016728732324455264,-0.01687023792647201,-0.004010926420026095,-3226.171875,-8226.19140625,0.0,1.0,-0.7818314824680299,0.6234898018587334,1037542137757230.9,-172.29695484033093,1817.31640625,0.021219474972754417,0.962585379272265,0.9843558276698369
2024-08-19,58480.7109375,59612.66015625,57864.7109375,59493.453125,25911207712,48.25889774144976,47.316723522938474,47.059732163360934,52.02103351963123,-1071.1725420197326,-1147.0667778122522,75.89423579251957,59226.40483102945,60675.64115777672,59414.23508219123,64915.362230057915,54095.59909806709,59505.4806640625,18.1828009979008,2846.803586053969,63.446751845037504,69.65268940059804,27377419194.094097,31945379877.56046,0.8111097069846063,58483.96484375,59478.97265625,58894.10546875,58737.26953125,59354.515625,17740625837.0,13589684021.0,29350938673.0,59036.775669642855,61997.620442708336,63710.02725694444,955.1613870583519,4273.770426065634,53991.45703125,68255.8671875,0.01726094125025579,0.017113663556006083,0.0023408075786146565,-1386.66015625,-7670.1953125,0.0,1.0,0.0,1.0,1541547221426010.5,3591.0665719793496,1747.94921875,0.9318017766355129,0.9805162663266673,1.001333317557637
2024-08-20,59493.453125,61396.328125,58610.8828125,59012.79296875,31613400008,46.506847888432716,46.13337516655976,46.49955517077958,51.89011785629026,-1019.9514906649783,-1121.6437203827975,101.69222971781915,59187.56631061501,60568.360629452414,59410.24063330127,64100.700430758196,54349.61519424181,59225.1578125,16.46443098959263,2842.4208522286854,54.54047614659052,62.35731844237905,28147597523.89517,31923961821.459785,0.9902718273127673,59493.453125,58483.96484375,59478.97265625,57560.09765625,60609.56640625,25911207712.0,17740625837.0,13589684021.0,58808.66517857143,61692.89609375,63597.69900173611,662.9056428318682,4143.563053964725,53991.45703125,68255.8671875,-0.008079210921579816,-0.008112024604757306,-0.026345237759947793,-1933.01953125,-9141.73046875,0.0,1.0,0.7818314824680297,0.6234898018587336,1865595029710383.5,4691.405785096128,2785.4453125,0.14428937249148938,0.974317157596204,0.9933101152206311
2024-08-21,59014.98828125,61834.3515625,58823.4453125,61175.19140625,32731154072,54.72353355085723,51.95481121734228,49.30781740454811,52.43138005960318,-795.6986378580914,-1056.4547038778562,260.75606601976483,59548.952691639555,60607.51100214904,59427.80233253459,63119.138876090554,54912.94588953444,59016.0423828125,13.905020830312464,2854.455523498065,81.04759307618508,66.34494035593771,28980971441.732407,31976038740.84948,1.0236150367864627,59012.79296875,59493.453125,58483.96484375,58894.10546875,58737.26953125,31613400008.0,25911207712.0,17740625837.0,59156.939732142855,61479.22747395833,63522.650434027775,1109.275006702352,3991.72801530828,53991.45703125,68255.8671875,0.03664287570061453,0.035987487774751865,0.04150553633929044,2455.70703125,-6410.05859375,0.0,1.0,0.9749279121818236,-0.22252093395631434,2002334615302059.0,13547.532183833722,3010.90625,0.7810758284984536,1.009366502512877,1.0294035620556452
2024-08-22,61168.31640625,61408.109375,59815.25390625,60381.9140625,27625734377,51.49915929350758,49.82739453464414,48.34478154786779,52.21479264507561,-674.2155511107267,-980.0068733244303,305.79132221370367,59700.40021361418,60592.95636088136,59437.29598158898,62970.22857580596,54958.54095544404,58964.384765625,13.587333527191422,2764.341233873203,74.39627165468735,69.99478029248765,28734564702.690147,31695373943.18177,0.8716014654543232,61175.19140625,59012.79296875,59493.453125,59478.97265625,57560.09765625,32731154072.0,31613400008.0,25911207712.0,59560.056361607145,61294.368880208334,63432.15946180555,930.5986083345538,3906.109900289381,53991.45703125,68255.8671875,-0.012967304646127387,-0.013052114105543453,0.049023829373986416,1027.3984375,-5545.7578125,0.0,1.0,0.43388373911755823,-0.900968867902419,1668094719065466.0,15236.784857212704,1592.85546875,0.3557511446375316,0.9965170489928807,1.015892682621422
2024-08-23,60380.953125,64947.0625,60372.05078125,64094.35546875,42530509233,62.87392375742637,58.41025885446623,52.80710560829891,53.1255230563337,-275.2039544299041,-839.0462895455252,563.842335115621,60499.30116909342,60818.85307751805,59483.63488195874,63674.3490254782,54595.846677646805,59135.0978515625,15.35213887803099,2893.6748399358307,90.29412026250733,81.91266166445992,31242918253.655575,32394414929.62166,1.3128963534423903,60381.9140625,61175.19140625,59012.79296875,58483.96484375,58894.10546875,27625734377.0,32731154072.0,31613400008.0,60302.94921875,61251.77630208333,63374.69735243056,1890.7331840668141,3866.881860720007,53991.45703125,68255.8671875,0.061482671821355916,0.05966667778992524,0.08829831030813984,3484.7890625,-1277.77734375,0.0,1.0,-0.433883739117558,-0.9009688679024191,2725965577046856.0,32934.17674721012,4575.01171875,0.8136164268704735,1.053856694519658,1.0775124216255583
2024-08-24,64103.87109375,64513.7890625,63619.91796875,64178.9921875,21430585163,63.093182261466694,58.58420527071467,52.903059383704324,53.145983701210234,47.299843376211356,-661.7770629611779,709.0769063373892,61168.335899712794,61035.63624590398,59530.3548551482,64450.00276985632,54426.394495768676,59438.1986328125,16.863916647289127,2750.8317152082714,91.25749195226493,85.31596128981988,29458857691.718197,31687071073.710587,0.6763195346502077,64094.35546875,60381.9140625,61175.19140625,59493.453125,59478.97265625,42530509233.0,27625734377.0,32731154072.0,60974.380580357145,61198.50182291667,63326.48511284722,2332.3186977265536,3813.018679673414,53991.45703125,68255.8671875,0.0013205019089592707,0.0013196308130850045,0.07901985056825156,5441.72265625,-1598.234375,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1375393357749730.5,41540.70703359293,893.87109375,0.6254528451126988,1.0515003387354196,1.078088520447475
2024-08-25,64176.3671875,64996.421875,63833.51953125,64333.54296875,18827683555,63.5301816924029,58.92206385183717,53.08325696301788,53.183487153795205,311.7635667328286,-467.0689370223766,778.8325037552052,61743.82809408319,61248.40442157147,59578.14777170146,64741.54087940793,55169.06497996708,59955.3029296875,15.966020404678725,2637.4081886755375,92.49698016903979,91.34953079460404,27525916939.587616,30857433169.27765,0.610150671046264,64178.9921875,64094.35546875,60381.9140625,59012.79296875,58483.96484375,21430585163.0,42530509233.0,27625734377.0,61810.03459821428,61079.21783854167,63270.25164930556,2339.224978282261,3648.1641960928036,53991.45703125,68255.8671875,0.0024081210374646833,0.0024052261605437084,0.10002020452320837,6773.4453125,-3578.51953125,0.0,1.0,-0.7818314824680299,0.6234898018587334,1211251588987620.2,45890.418516150414,1162.90234375,0.4299788715598734,1.0503709211091194,1.0798177750552218
2024-08-26,64342.2265625,64489.70703125,62849.55859375,62880.66015625,27682040631,56.537729483584975,54.4270807801182,51.17897828049328,52.784310092306086,399.5121448130012,-293.75272065530106,693.2648654683023,61950.524832658964,61353.711243163634,59611.00859144821,64888.487725942614,55706.752508432386,60297.6201171875,15.227359221915668,2566.1753493058563,76.0520330580851,86.60216839312994,27554303065.298958,30652569134.55006,0.903090390547335,64333.54296875,64178.9921875,64094.35546875,61175.19140625,59493.453125,18827683555.0,21430585163.0,42530509233.0,62293.92131696428,60914.7953125,63210.078776041664,2120.239996695333,3439.3752584723693,53991.45703125,68255.8671875,-0.022583597070127692,-0.022842512079134417,0.05693411381136748,3986.5546875,-4932.67578125,0.0,1.0,0.0,1.0,1740664989349415.2,37732.38283486107,1640.1484375,0.018962651055781713,1.024887637310716,1.0548497943930233
2024-08-27,62879.70703125,63210.796875,58116.75,59504.1328125,39103882198,44.025136988061504,45.70132134932287,47.11548494721783,51.874894085328776,194.3555771998872,-196.13106108426342,390.4866382841506,61505.726283539145,61234.38360247566,59609.94515086166,64451.67868605583,56591.228735819175,60521.4537109375,12.987873668368453,2746.737601141152,37.83366258186262,68.7942252696625,29654226543.971874,31197815138.643604,1.2534173314452215,62880.66015625,64333.54296875,64178.9921875,60381.9140625,59012.79296875,27682040631.0,18827683555.0,21430585163.0,62364.11272321428,60623.07083333333,63120.36809895833,1998.1297375765362,3154.60965480677,53991.45703125,66819.9140625,-0.05369739018896724,-0.05519287756090793,0.008325988637924553,25.16015625,-8751.734375,0.0,1.0,0.7818314824680297,0.6234898018587336,2326842599794146.5,17845.75533884077,5094.046875,0.27235375852327093,0.97174380326569,0.9982249213936706
2024-08-28,59507.92578125,60236.44921875,57890.67578125,59027.625,40289564698,42.5485765838733,44.61427888577884,46.575614512150175,51.74844034397791,-6.606522949412465,-158.22615345729324,151.61963050788077,61055.162413804755,61092.0120797353,59604.150920504835,64329.20852003273,56445.44772996727,60387.328125,13.055323086569256,2718.0973037382128,32.44014721565396,48.77528095186724,31587924390.158806,31784379626.34402,1.2675900921031846,59504.1328125,62880.66015625,64333.54296875,64094.35546875,61175.19140625,39103882198.0,27682040631.0,18827683555.0,62057.31752232143,60363.327864583334,63016.61957465278,2345.7368441251356,2940.301938856071,53991.45703125,66201.015625,-0.00800797843742207,-0.00804021450926693,-0.03510518491047321,543.66015625,-7792.2890625,0.0,1.0,0.9749279121818236,-0.22252093395631434,2378197316406782.0,6764.400480037334,2345.7734375,0.48467989302566716,0.9662085596879503,0.9903274199598303
2024-08-29,59027.46875,61184.08203125,58786.2265625,59388.1796875,32224990582,44.12413098765334,45.66736604204091,47.05052516755302,51.8377214425266,-135.21797650856024,-153.62451806754666,18.40654155898642,60752.07464538571,60982.087409268504,59602.00195301225,64270.9197263635,56354.5431642615,60312.7314453125,13.125548076495313,2695.22288695334,28.88719161095616,33.053667136157586,31703754606.8572,31812806139.612152,1.0129565571983483,59027.625,59504.1328125,62880.66015625,64178.9921875,60381.9140625,40289564698.0,39103882198.0,27682040631.0,61915.35546875,60136.23333333333,62926.58363715278,2489.6832297446576,2729.4122586539474,53991.45703125,65357.5,0.006108236397788236,0.006089656742738993,-0.01645748384145962,-105.2734375,-6812.8359375,0.0,1.0,0.43388373911755823,-0.900968867902419,1913783531111811.2,840.5782709422712,2397.85546875,0.2510381183707342,0.9738626900212283,0.996412498598941
2024-08-30,59388.6015625,59896.88671875,57768.53125,59119.4765625,32292756405,43.14437957012504,44.98095941093264,46.730270475641746,51.7659798358179,-255.87599737104756,-174.07481392824684,-81.80118344280072,60455.23863031558,60861.918967541504,59597.200705345465,64201.17752546846,56241.65177140654,60221.4146484375,13.217101923839374,2654.732357081673,18.690727109612286,26.672688645407476,31810845842.883163,31843770672.862984,1.0140996409234802,59388.1796875,59027.625,59504.1328125,64333.54296875,64094.35546875,32224990582.0,40289564698.0,39103882198.0,61204.658482142855,59952.907552083336,62831.167404513886,2474.011651745531,2599.5301477867865,53991.45703125,65357.5,-0.004524521990973862,-0.004534788620027655,-0.07761805029267455,106.68359375,-5499.7734375,0.0,1.0,-0.433883739117558,-0.9009688679024191,1909130855423919.2,-3679.4957122068745,2128.35546875,0.6347366933463221,0.9713705641458517,0.991984117757351
