timestamp,price
2025-09-21 14:02:35.051,115701.1935700915
2025-09-21 15:02:26.112,115543.42615516653
2025-09-21 16:02:35.804,115577.97411519449
2025-09-21 17:02:21.471,115382.61583928157
2025-09-21 18:03:08.051,115641.62000950893
2025-09-21 19:02:45.765,115561.91439782949
2025-09-21 20:02:55.683,115529.5348055079
2025-09-21 21:02:16.166,115369.30506735465
2025-09-21 22:04:47.394,115496.4027503412
2025-09-21 23:01:58.395,115584.69105357188
2025-09-22 00:02:50.618,115255.84820116173
2025-09-22 01:02:41.945,114429.54127386621
2025-09-22 02:02:02.246,114334.5068326891
2025-09-22 03:02:03.479,114268.990546202
2025-09-22 04:02:15.230,114693.64173814096
2025-09-22 05:06:40.185,114423.81363544632
2025-09-22 06:02:22.652,113596.45358888479
2025-09-22 07:02:58.935,112815.02861288023
2025-09-22 08:02:55.150,112593.11021618362
2025-09-22 09:00:38.343,112702.3985905766
2025-09-22 10:02:51.867,112420.02276001745
2025-09-22 11:05:56.403,112861.02656274178
2025-09-22 12:03:05.897,112879.16460537122
2025-09-22 13:02:27.943,112764.57195222315
2025-09-22 14:02:55.205,112921.63271984232
2025-09-22 15:02:33.319,113030.16943960388
2025-09-22 16:03:03.570,112884.4725814408
2025-09-22 17:02:33.190,112683.95356400768
2025-09-22 18:03:15.218,112427.42005859553
2025-09-22 19:03:05.852,112495.67622151937
2025-09-22 20:02:48.761,112176.15576810564
2025-09-22 21:03:12.190,112694.31154745216
2025-09-22 22:02:31.786,112958.87401918201
2025-09-22 23:02:41.272,112696.45087669161
2025-09-23 00:01:56.947,112692.49699542265
2025-09-23 01:03:01.074,112462.90478199099
2025-09-23 02:02:42.583,112289.94710588173
2025-09-23 03:03:06.034,111933.14484123376
2025-09-23 04:01:22.559,112382.88583906197
2025-09-23 05:02:24.901,112546.31919022283
2025-09-23 06:02:11.140,112744.13187768195
2025-09-23 07:00:26.792,113055.05770519462
2025-09-23 08:02:58.851,113095.48038269361
2025-09-23 09:03:05.271,113153.92698775811
2025-09-23 10:02:36.953,112986.38443176316
2025-09-23 11:02:08.525,112987.67386940816
2025-09-23 12:03:16.492,113006.44245861792
2025-09-23 13:01:48.516,112970.58836557103
2025-09-23 14:02:05.411,112989.31137549963
2025-09-23 15:02:44.050,112754.66357573232
2025-09-23 16:01:38.790,112925.49388332541
2025-09-23 17:01:39.963,112856.10338562846
2025-09-23 18:02:00.545,111970.72472614372
2025-09-23 19:01:18.568,111800.07482151568
2025-09-23 20:00:56.774,111658.22948842609
2025-09-23 21:02:41.713,111866.49629210096
2025-09-23 22:02:02.646,112154.59826793546
2025-09-23 23:02:14.591,112176.36741538407
2025-09-24 00:01:53.900,112002.46136592985
2025-09-24 01:02:05.972,112234.63461047327
2025-09-24 02:03:28.066,112463.17528817552
2025-09-24 03:02:33.952,112069.18384449702
2025-09-24 04:01:31.120,111715.17494390001
2025-09-24 05:02:10.368,112179.82007911289
2025-09-24 06:02:24.791,112666.45117523389
2025-09-24 07:02:20.643,112620.56465422397
2025-09-24 08:00:44.381,112581.1705426075
2025-09-24 09:02:43.466,112561.71502147091
2025-09-24 10:02:50.863,112767.6193380006
2025-09-24 11:03:10.605,112959.43275204314
2025-09-24 12:02:37.303,113034.30397858057
2025-09-24 13:01:50.286,113082.00470845688
2025-09-24 14:02:41.575,112951.35153547088
2025-09-24 15:02:14.374,113874.18696407137
2025-09-24 16:02:45.387,113421.15692141138
2025-09-24 17:02:16.486,113706.62235194765
2025-09-24 18:02:52.644,113833.03807608844
2025-09-24 19:03:11.556,113661.46040876168
2025-09-24 20:02:28.721,113488.98237747196
2025-09-24 21:02:27.838,113517.57669269216
2025-09-24 22:02:27.549,113451.99942600224
2025-09-24 23:01:43.079,113360.01913291797
2025-09-25 00:02:18.953,113317.1626894919
2025-09-25 01:02:54.157,113158.64529825837
2025-09-25 02:02:20.570,112531.95864441592
2025-09-25 03:02:27.344,112874.55770962182
2025-09-25 04:01:41.804,112543.14083268348
2025-09-25 05:01:36.464,111724.72892519266
2025-09-25 06:02:08.740,111736.83795081165
2025-09-25 07:06:55.571,111543.58381093993
2025-09-25 08:02:15.348,111789.6494406922
2025-09-25 09:02:06.120,111738.49284770197
2025-09-25 10:02:37.792,111670.77521521045
2025-09-25 11:02:37.593,111675.26780951743
2025-09-25 12:02:22.491,111363.57708856076
2025-09-25 13:01:44.909,111176.52954647054
2025-09-25 14:02:33.865,111068.41802779266
2025-09-25 15:02:12.370,111553.17037703996
2025-09-25 16:02:10.267,111616.10223522937
2025-09-25 17:00:30.680,110996.72206213279
2025-09-25 18:02:04.130,109003.34295214499
2025-09-25 19:02:42.770,109841.62628122164
2025-09-25 20:01:55.637,109479.26783003664
2025-09-25 21:02:48.689,109170.43054051315
2025-09-25 22:01:23.759,109442.85541057201
2025-09-25 23:00:05.874,109339.13076690925
2025-09-26 00:02:51.233,108963.53013595635
2025-09-26 01:02:40.686,109525.72517930144
2025-09-26 02:02:29.333,109692.22009852328
2025-09-26 03:02:20.182,109666.68207390101
2025-09-26 04:03:49.709,109611.07066757012
2025-09-26 05:02:05.774,109398.5140888838
2025-09-26 06:02:49.805,109322.54678336979
2025-09-26 07:02:15.581,109449.95458261041
2025-09-26 08:01:57.984,109383.81245480188
2025-09-26 09:00:47.240,109615.16963283665
2025-09-26 10:02:36.584,109599.22242380022
2025-09-26 11:02:31.434,108979.8600485931
2025-09-26 12:02:36.129,109149.97063726392
2025-09-26 13:02:20.669,109332.92292924419
2025-09-26 14:02:28.813,109724.35515365671
2025-09-26 15:03:05.212,108970.78724002819
2025-09-26 16:01:47.541,109098.93823537027
2025-09-26 17:02:32.927,109509.26733908382
2025-09-26 18:02:53.030,109855.69777420572
2025-09-26 19:02:21.329,109773.33616898666
2025-09-26 20:02:37.193,109258.92293994574
2025-09-26 21:02:21.154,109302.71576792157
2025-09-26 22:02:52.296,109475.27268853989
2025-09-26 23:00:46.369,109611.1798647101
2025-09-27 00:02:35.947,109710.20874667744
2025-09-27 01:01:02.155,109670.9711899422
2025-09-27 02:01:03.437,109468.93225169746
2025-09-27 03:01:38.642,109445.90730953793
2025-09-27 04:02:54.416,109609.75779282032
2025-09-27 05:03:07.235,109701.63953102907
2025-09-27 06:01:44.110,109681.99331101133
2025-09-27 07:03:18.208,109600.45255118015
2025-09-27 08:03:09.704,109450.036932864
2025-09-27 09:03:14.406,109352.39355701752
2025-09-27 10:02:42.696,109329.99376052197
2025-09-27 11:01:32.091,109476.54927693262
2025-09-27 12:02:29.823,109342.64744553846
2025-09-27 13:06:55.956,109419.70988071398
2025-09-27 14:02:05.871,109350.69171430042
2025-09-27 15:02:53.013,109303.9057184713
2025-09-27 16:00:33.243,109433.85846854272
2025-09-27 17:02:35.024,109385.55928560787
2025-09-27 18:01:50.363,109413.47318967037
2025-09-27 19:01:51.234,109457.15758853668
2025-09-27 20:02:49.377,109455.4167696552
2025-09-27 21:02:43.710,109417.49785912114
2025-09-27 22:03:10.814,109523.75143723261
2025-09-27 23:02:23.719,109617.54727774093
2025-09-28 00:02:26.332,109675.14319507511
2025-09-28 01:02:56.820,109677.49984613317
2025-09-28 02:02:47.696,109393.45746621619
2025-09-28 03:02:35.503,109502.8020224349
2025-09-28 04:03:01.617,109466.51935288562
2025-09-28 05:02:35.898,109411.79851170245
2025-09-28 06:02:30.932,109381.68249233282
2025-09-28 07:01:11.976,109437.05888486285
2025-09-28 08:02:23.137,109542.12662090406
2025-09-28 09:01:57.002,109563.70856819658
2025-09-28 10:02:33.909,109551.17885780206
2025-09-28 11:03:00.222,109392.04576622437
2025-09-28 12:02:43.691,109419.33651805612
2025-09-28 13:02:39.499,109340.75887763893
2025-09-28 14:02:40.709,109652.25156755622
2025-09-28 15:02:38.924,109891.38345219177
2025-09-28 16:02:35.361,110029.41811102814
2025-09-28 17:02:37.176,110236.55366169372
2025-09-28 18:02:48.855,110225.24400595334
2025-09-28 19:02:42.308,110301.01831782913
2025-09-28 20:02:35.029,110358.27107914866
2025-09-28 21:02:34.484,110842.57868761559
2025-09-28 22:02:27.230,110748.34598379082
2025-09-28 23:01:45.972,111969.62645083838
2025-09-29 00:02:21.418,112142.57362752674
2025-09-29 01:00:20.002,112267.05346492075
2025-09-29 02:01:56.840,111830.98630359917
2025-09-29 03:00:57.241,111764.70904322455
2025-09-29 04:01:20.586,111866.95779362427
2025-09-29 05:01:55.029,111828.20419864693
2025-09-29 06:00:33.385,111763.0748081197
2025-09-29 07:01:48.626,111656.03621546281
2025-09-29 08:01:39.992,111904.52379027267
2025-09-29 09:02:15.943,112138.43255762824
2025-09-29 10:01:46.640,112112.39935306006
2025-09-29 11:06:21.443,112175.03874557247
2025-09-29 12:02:23.129,112103.89222298122
2025-09-29 13:02:14.236,112070.82821038946
2025-09-29 14:02:13.895,113208.45926653664
2025-09-29 15:02:55.980,114191.21156503951
2025-09-29 16:01:23.019,113872.94417496897
2025-09-29 17:02:40.623,113762.01286786977
2025-09-29 18:02:21.546,114112.04466775396
2025-09-29 19:02:11.137,114079.5633862581
2025-09-29 20:02:22.667,114267.65815499244
2025-09-29 21:02:52.696,114335.55581555494
2025-09-29 22:02:21.536,114228.4460751732
2025-09-29 23:02:06.322,114199.64361291657
2025-09-30 00:01:15.755,114309.15041119447
2025-09-30 01:01:54.468,114591.64075168502
2025-09-30 02:01:58.221,114354.80102507943
2025-09-30 03:02:18.454,114470.31365250966
2025-09-30 04:01:47.388,114387.96352880343
2025-09-30 05:01:30.384,114125.99066435872
2025-09-30 06:02:17.043,113900.5151481005
2025-09-30 07:02:12.795,114005.75472972944
2025-09-30 08:01:25.874,113743.3326373963
2025-09-30 09:01:44.901,113486.80547713279
2025-09-30 10:02:32.043,112890.22100983586
2025-09-30 11:02:16.030,113034.88754235029
2025-09-30 12:01:22.003,113090.666325633
2025-09-30 13:02:09.316,113153.91895283562
2025-09-30 14:02:15.094,113286.25046418571
2025-09-30 15:02:22.020,113560.19793834805
2025-09-30 16:02:26.209,113103.90379580077
2025-09-30 17:01:29.261,112843.61303366242
2025-09-30 18:02:02.079,113343.47542896615
2025-09-30 19:02:18.018,113644.47187342969
2025-09-30 20:02:25.069,114491.9103392663
2025-09-30 21:02:37.088,114618.57914948085
2025-09-30 22:02:01.276,114360.38237831357
2025-09-30 23:00:42.176,113941.29371405822
2025-10-01 00:01:51.573,114024.22783550054
2025-10-01 01:02:04.729,114117.90747650724
2025-10-01 02:02:18.394,114513.0525092975
2025-10-01 03:02:19.999,114279.18471033598
2025-10-01 04:01:25.765,114214.15362627294
2025-10-01 05:01:37.859,114305.53341495708
2025-10-01 06:01:51.704,114613.05189776568
2025-10-01 07:06:48.664,114388.4661783791
2025-10-01 08:01:18.767,114527.88667529637
2025-10-01 09:01:41.225,116080.7836680288
2025-10-01 10:01:36.523,116448.6876962004
2025-10-01 11:00:22.014,116288.18164831583
2025-10-01 12:02:08.411,116644.28137114798
2025-10-01 13:01:25.243,116435.39338097989
2025-10-01 14:02:22.580,116770.62662304673
2025-10-01 15:02:22.512,117251.21265370194
