timestamp,open,high,low,close,volume
2025-06-26 10:00:00,107391.23,107521.96,107312.32,107444.38,280.18
2025-06-26 11:00:00,107444.38,107456.74,107173.4,107380.35,269.43
2025-06-26 12:00:00,107380.35,107476.88,107091.19,107172.11,529.95
2025-06-26 13:00:00,107172.11,107394.05,106859.37,106997.0,1260.04
2025-06-26 14:00:00,106997.0,107811.57,106927.42,107499.45,1595.36
2025-06-26 15:00:00,107499.45,107572.23,106605.5,107357.89,1170.11
2025-06-26 16:00:00,107357.89,107448.42,107069.58,107242.69,692.07
2025-06-26 17:00:00,107242.69,107479.94,107198.47,107246.99,651.96
2025-06-26 18:00:00,107246.99,107632.85,107191.8,107426.24,598.45
2025-06-26 19:00:00,107426.24,107721.11,107374.82,107589.18,699.28
2025-06-26 20:00:00,107589.18,108061.28,107509.23,107825.59,901.48
2025-06-26 21:00:00,107825.59,107847.73,106897.44,107073.76,745.33
2025-06-26 22:00:00,107073.76,107289.76,107006.64,107045.56,471.98
2025-06-26 23:00:00,107045.56,107122.84,106934.56,107012.17,406.18
2025-06-27 00:00:00,107012.17,107239.54,106725.36,106744.69,419.24
2025-06-27 01:00:00,106744.69,107275.0,106477.58,107181.46,709.6
2025-06-27 02:00:00,107181.46,107347.77,107113.02,107305.26,349.96
2025-06-27 03:00:00,107305.26,107577.72,107227.94,107536.84,332.5
2025-06-27 04:00:00,107536.84,107633.61,107422.31,107572.52,238.78
2025-06-27 05:00:00,107572.52,107611.43,107327.14,107327.14,166.8
2025-06-27 06:00:00,107327.14,107447.81,107270.29,107344.3,125.6
2025-06-27 07:00:00,107344.3,107793.99,106923.58,106946.94,1254.92
2025-06-27 08:00:00,106946.94,107134.08,106743.02,107056.56,442.15
2025-06-27 09:00:00,107056.56,107177.08,106846.99,107136.63,355.93
2025-06-27 10:00:00,107136.63,107209.54,107007.42,107043.53,397.51
2025-06-27 11:00:00,107043.53,107184.18,106958.61,107020.58,259.0
2025-06-27 12:00:00,107020.58,107228.77,106646.68,106719.21,811.03
2025-06-27 13:00:00,106719.21,107024.91,106421.82,106865.9,1314.41
2025-06-27 14:00:00,106865.9,107144.36,106431.62,106630.09,2134.58
2025-06-27 15:00:00,106630.09,107481.55,106541.11,107384.84,1331.81
2025-06-27 16:00:00,107384.84,107736.27,107162.46,107535.4,1436.65
2025-06-27 17:00:00,107535.4,107554.84,106510.97,106921.27,1135.44
2025-06-27 18:00:00,106921.27,107050.53,106495.34,106757.56,1089.78
2025-06-27 19:00:00,106757.56,107070.62,106649.84,106857.33,1187.25
2025-06-27 20:00:00,106857.33,107194.75,106845.9,107183.24,543.06
2025-06-27 21:00:00,107183.24,107333.59,107097.74,107113.22,382.41
2025-06-27 22:00:00,107113.22,107262.1,107111.75,107168.71,153.87
2025-06-27 23:00:00,107168.71,107235.66,107026.39,107105.16,249.03
2025-06-28 00:00:00,107105.16,107232.38,106916.42,107124.1,275.38
2025-06-28 01:00:00,107124.1,107181.12,106884.15,107133.64,225.15
2025-06-28 02:00:00,107133.64,107259.44,107076.45,107170.89,185.41
2025-06-28 03:00:00,107170.89,107402.64,107147.67,107354.51,139.74
2025-06-28 04:00:00,107354.51,107372.07,107249.2,107258.48,112.57
2025-06-28 05:00:00,107258.48,107364.96,107253.56,107354.9,92.13
2025-06-28 06:00:00,107354.9,107498.29,107354.9,107477.28,77.18
2025-06-28 07:00:00,107477.28,107552.62,107461.98,107538.22,73.2
2025-06-28 08:00:00,107538.22,107554.29,107408.97,107437.58,115.93
2025-06-28 09:00:00,107437.58,107437.7,107335.59,107366.37,98.35
2025-06-28 10:00:00,107366.37,107428.59,107314.62,107328.3,143.98
2025-06-28 11:00:00,107328.3,107430.12,107328.21,107428.16,73.97
2025-06-28 12:00:00,107428.16,107434.59,107352.54,107395.32,72.73
2025-06-28 13:00:00,107395.32,107417.78,107153.28,107167.71,129.92
2025-06-28 14:00:00,107167.71,107314.98,107165.8,107263.7,115.02
2025-06-28 15:00:00,107263.7,107591.48,107261.13,107510.85,220.32
2025-06-28 16:00:00,107510.85,107570.61,107312.29,107355.02,239.64
2025-06-28 17:00:00,107355.02,107587.58,107343.42,107516.21,179.48
2025-06-28 18:00:00,107516.21,107519.6,107313.09,107375.42,322.13
2025-06-28 19:00:00,107375.42,107387.86,107279.93,107279.93,87.75
2025-06-28 20:00:00,107279.93,107279.93,107211.72,107224.4,126.29
2025-06-28 21:00:00,107224.4,107398.19,107222.66,107382.38,142.64
2025-06-28 22:00:00,107382.38,107420.72,107326.59,107407.87,149.29
2025-06-28 23:00:00,107407.87,107408.25,107338.14,107346.44,74.27
2025-06-29 00:00:00,107346.44,107543.84,107311.57,107515.02,169.6
2025-06-29 01:00:00,107515.02,107519.65,107363.71,107367.3,110.78
2025-06-29 02:00:00,107367.3,107389.94,107233.58,107345.77,133.51
2025-06-29 03:00:00,107345.77,107345.77,107247.51,107266.71,61.16
2025-06-29 04:00:00,107266.71,107310.57,107263.59,107309.84,40.18
2025-06-29 05:00:00,107309.84,107353.75,107263.86,107342.41,35.28
2025-06-29 06:00:00,107342.41,107427.05,107342.14,107415.95,38.81
2025-06-29 07:00:00,107415.95,107440.74,107376.01,107440.74,53.19
2025-06-29 08:00:00,107440.74,107752.26,107437.97,107733.69,233.5
2025-06-29 09:00:00,107733.69,108005.15,107676.34,107932.38,347.28
2025-06-29 10:00:00,107932.38,108322.85,107904.85,108188.5,546.25
2025-06-29 11:00:00,108188.5,108507.21,108131.88,108506.61,281.05
2025-06-29 12:00:00,108506.61,108538.36,108074.62,108227.11,351.13
2025-06-29 13:00:00,108227.11,108261.53,108065.68,108099.12,191.97
2025-06-29 14:00:00,108099.12,108243.29,107823.97,107979.01,316.72
2025-06-29 15:00:00,107979.01,108056.86,107690.14,107786.28,266.27
2025-06-29 16:00:00,107786.28,107820.52,107363.41,107588.94,428.44
2025-06-29 17:00:00,107588.94,107628.54,107360.71,107572.51,279.09
2025-06-29 18:00:00,107572.51,107748.95,107492.11,107681.43,192.13
2025-06-29 19:00:00,107681.43,107681.52,107399.55,107438.95,200.69
2025-06-29 20:00:00,107438.95,107513.03,107410.12,107410.14,162.51
2025-06-29 21:00:00,107410.14,107746.18,107311.11,107582.23,342.89
2025-06-29 22:00:00,107582.23,108298.31,107582.2,108113.77,667.16
2025-06-29 23:00:00,108113.77,108469.9,108056.6,108391.87,644.76
2025-06-30 00:00:00,108391.87,108815.66,108291.55,108759.92,990.8
2025-06-30 01:00:00,108759.92,108808.46,108465.61,108546.23,560.7
2025-06-30 02:00:00,108546.23,108689.13,108491.53,108533.16,332.17
2025-06-30 03:00:00,108533.16,108618.77,108479.87,108555.29,175.96
2025-06-30 04:00:00,108555.29,108578.38,108354.53,108369.39,145.39
2025-06-30 05:00:00,108369.39,108420.33,108200.0,108316.01,190.75
2025-06-30 06:00:00,108316.01,108333.11,107551.37,107608.27,500.19
2025-06-30 07:00:00,107608.27,107778.65,107519.07,107654.54,294.33
2025-06-30 08:00:00,107654.54,107768.22,107493.68,107533.81,208.45
2025-06-30 09:00:00,107533.81,107727.26,107500.56,107509.91,239.4
2025-06-30 10:00:00,107509.91,107679.25,107425.21,107671.5,228.35
2025-06-30 11:00:00,107671.5,107988.8,107647.81,107688.72,323.53
2025-06-30 12:00:00,107688.72,107849.33,107590.83,107613.06,282.21
2025-06-30 13:00:00,107613.06,107888.0,107498.6,107540.63,1019.16
2025-06-30 14:00:00,107540.63,107652.85,106793.88,106826.29,2379.7
2025-06-30 15:00:00,106826.29,107810.9,106756.38,107617.4,1596.4
2025-06-30 16:00:00,107617.4,107856.91,107317.08,107659.89,1329.66
2025-06-30 17:00:00,107659.89,107836.2,107480.28,107510.53,790.64
2025-06-30 18:00:00,107510.53,107655.27,107160.74,107275.48,539.46
2025-06-30 19:00:00,107275.48,107805.8,107243.99,107765.02,623.42
2025-06-30 20:00:00,107765.02,107786.93,107507.14,107608.8,370.66
2025-06-30 21:00:00,107608.8,107623.5,106964.28,107163.68,407.86
2025-06-30 22:00:00,107163.68,107351.98,107065.52,107142.23,385.02
2025-06-30 23:00:00,107142.23,107264.0,107100.09,107169.82,306.3
2025-07-01 00:00:00,107169.82,107480.7,107069.0,107403.1,448.01
2025-07-01 01:00:00,107403.1,107574.08,107214.22,107256.42,351.56
2025-07-01 02:00:00,107256.42,107441.32,107131.98,107133.86,378.34
2025-07-01 03:00:00,107133.86,107241.88,107103.34,107221.82,223.82
2025-07-01 04:00:00,107221.82,107244.12,106910.48,106928.89,176.59
2025-07-01 05:00:00,106928.89,106992.75,106784.66,106974.67,255.98
2025-07-01 06:00:00,106974.67,106974.8,106802.12,106930.38,183.81
2025-07-01 07:00:00,106930.38,107214.95,106670.36,107214.54,411.81
2025-07-01 08:00:00,107214.54,107214.63,106722.53,106750.03,249.23
2025-07-01 09:00:00,106750.03,106829.09,106544.02,106593.16,550.1
2025-07-01 10:00:00,106593.16,106665.34,106360.94,106522.23,884.41
2025-07-01 11:00:00,106522.23,106662.6,106365.42,106647.7,329.46
2025-07-01 12:00:00,106647.7,106745.48,106431.48,106478.75,482.72
2025-07-01 13:00:00,106478.75,106932.18,106346.71,106866.58,1780.91
2025-07-01 14:00:00,106866.58,107238.57,105773.41,105961.24,2826.43
2025-07-01 15:00:00,105961.24,106250.02,105676.44,106008.52,1168.02
2025-07-01 16:00:00,106008.52,106319.46,105878.85,106128.45,673.17
2025-07-01 17:00:00,106128.45,106336.48,105969.41,106300.6,499.66
2025-07-01 18:00:00,106300.6,106312.55,105726.09,105788.75,711.81
2025-07-01 19:00:00,105788.75,105832.71,105419.08,105426.01,1102.02
2025-07-01 20:00:00,105426.01,106023.45,105295.02,105957.67,908.86
2025-07-01 21:00:00,105957.67,106127.06,105768.82,105814.03,486.94
2025-07-01 22:00:00,105814.03,105948.79,105654.88,105669.19,337.01
2025-07-01 23:00:00,105669.19,105735.44,105397.13,105724.18,309.82
2025-07-02 00:00:00,105724.18,105811.78,105419.16,105427.87,455.51
2025-07-02 01:00:00,105427.87,105830.1,105143.1,105756.32,541.08
2025-07-02 02:00:00,105756.32,105937.04,105573.87,105931.13,439.66
2025-07-02 03:00:00,105931.13,106250.37,105905.37,106227.95,391.93
2025-07-02 04:00:00,106227.95,106415.63,106168.23,106415.63,232.48
2025-07-02 05:00:00,106415.63,106700.97,106341.16,106675.13,267.13
2025-07-02 06:00:00,106675.13,107053.44,106670.49,107053.44,406.31
2025-07-02 07:00:00,107053.44,107229.38,106892.54,107141.29,385.25
2025-07-02 08:00:00,107141.29,107784.43,107137.5,107783.82,747.62
2025-07-02 09:00:00,107783.82,107835.41,107582.58,107695.25,583.92
2025-07-02 10:00:00,107695.25,107892.43,107671.99,107878.29,312.67
2025-07-02 11:00:00,107878.29,107878.31,107392.16,107511.72,338.57
2025-07-02 12:00:00,107511.72,107521.54,107229.27,107420.07,486.28
2025-07-02 13:00:00,107420.07,108045.76,107315.3,107823.35,1625.36
2025-07-02 14:00:00,107823.35,108230.13,107720.79,108203.33,1552.94
2025-07-02 15:00:00,108203.33,108814.1,108187.73,108802.84,1297.26
2025-07-02 16:00:00,108802.84,109710.64,108724.47,109500.91,3564.06
2025-07-02 17:00:00,109500.91,109818.47,108925.42,109210.8,1932.93
2025-07-02 18:00:00,109210.8,109616.75,109089.23,109614.89,1029.55
2025-07-02 19:00:00,109614.89,109767.14,109366.88,109752.11,921.35
2025-07-02 20:00:00,109752.11,109758.41,109198.16,109203.69,866.31
2025-07-02 21:00:00,109203.69,109577.29,109195.02,109488.5,388.87
2025-07-02 22:00:00,109488.5,109549.96,109154.21,109194.93,433.99
2025-07-02 23:00:00,109194.93,109220.84,108778.15,108886.62,410.42
2025-07-03 00:00:00,108886.62,109152.1,108776.39,108984.01,401.93
2025-07-03 01:00:00,108984.01,109155.88,108866.61,109034.0,383.83
2025-07-03 02:00:00,109034.0,109034.02,108579.56,108765.14,403.36
2025-07-03 03:00:00,108765.14,108850.85,108668.37,108685.28,241.79
2025-07-03 04:00:00,108685.28,109036.6,108614.53,108833.5,209.56
2025-07-03 05:00:00,108833.5,109408.72,108833.5,109388.35,287.37
2025-07-03 06:00:00,109388.35,109596.32,109302.96,109516.4,457.02
2025-07-03 07:00:00,109516.4,109516.59,109191.43,109332.16,237.71
2025-07-03 08:00:00,109332.16,109624.38,109332.15,109431.52,339.88
2025-07-03 09:00:00,109431.52,110303.67,109431.0,109991.95,1143.44
2025-07-03 10:00:00,109991.95,110042.37,109672.0,109884.89,342.34
2025-07-03 11:00:00,109884.89,109885.18,109623.85,109635.01,274.58
2025-07-03 12:00:00,109635.01,109943.24,108784.16,109205.73,1523.58
2025-07-03 13:00:00,109205.73,110584.4,109179.15,110331.12,2458.37
2025-07-03 14:00:00,110331.12,110568.17,109623.42,109784.24,1767.72
2025-07-03 15:00:00,109784.24,109890.27,109142.9,109178.85,1182.34
2025-07-03 16:00:00,109178.85,109742.25,109059.0,109331.31,1267.39
2025-07-03 17:00:00,109331.31,109699.52,109311.49,109596.35,577.98
2025-07-03 18:00:00,109596.35,109762.1,109386.69,109720.18,465.82
2025-07-03 19:00:00,109720.18,109957.62,109678.12,109845.51,1278.99
2025-07-03 20:00:00,109845.51,109996.8,109816.59,109993.66,429.37
2025-07-03 21:00:00,109993.66,110041.27,109739.65,109830.87,463.48
2025-07-03 22:00:00,109830.87,109915.82,109696.64,109748.82,250.44
2025-07-03 23:00:00,109748.82,109866.51,109580.23,109638.97,259.36
2025-07-04 00:00:00,109638.97,109746.46,109432.55,109515.78,345.9
2025-07-04 01:00:00,109515.78,109810.02,109491.05,109551.05,294.65
2025-07-04 02:00:00,109551.05,109551.69,109158.58,109237.05,407.25
2025-07-04 03:00:00,109237.05,109425.97,109177.82,109288.1,175.76
2025-07-04 04:00:00,109288.1,109370.92,109009.9,109030.23,208.55
2025-07-04 05:00:00,109030.23,109249.91,108974.21,109056.28,219.8
2025-07-04 06:00:00,109056.28,109076.09,108853.92,109065.64,240.03
2025-07-04 07:00:00,109065.64,109176.97,108756.88,108756.88,322.62
2025-07-04 08:00:00,108756.88,108932.95,108551.51,108806.81,357.17
2025-07-04 09:00:00,108806.81,109109.42,108806.56,109039.53,206.05
2025-07-04 10:00:00,109039.53,109112.5,108913.9,108944.92,206.8
2025-07-04 11:00:00,108944.92,109149.28,108895.25,108935.19,174.64
2025-07-04 12:00:00,108935.19,109013.32,108656.32,108775.9,241.93
2025-07-04 13:00:00,108775.9,108891.28,108006.1,108016.84,1059.69
2025-07-04 14:00:00,108016.84,108147.74,107546.8,107862.96,1704.63
2025-07-04 15:00:00,107862.96,107985.78,107611.76,107613.58,758.68
2025-07-04 16:00:00,107613.58,107775.19,107376.41,107661.47,919.21
2025-07-04 17:00:00,107661.47,107965.31,107655.12,107919.16,769.79
2025-07-04 18:00:00,107919.16,107923.7,107525.49,107525.82,372.06
2025-07-04 19:00:00,107525.82,107662.27,107283.92,107501.66,370.53
2025-07-04 20:00:00,107501.66,107835.96,107464.91,107730.88,285.52
2025-07-04 21:00:00,107730.88,107967.6,107730.85,107947.76,274.1
2025-07-04 22:00:00,107947.76,108307.76,107921.65,108283.98,331.02
2025-07-04 23:00:00,108283.98,108291.41,107997.27,108027.71,193.72
2025-07-05 00:00:00,108027.71,108263.65,107991.82,108230.17,168.05
2025-07-05 01:00:00,108230.17,108230.2,107938.52,108027.92,159.59
2025-07-05 02:00:00,108027.92,108132.16,107798.16,108109.5,220.44
2025-07-05 03:00:00,108109.5,108302.37,108109.48,108196.16,163.88
2025-07-05 04:00:00,108196.16,108444.73,108079.09,108182.55,163.19
2025-07-05 05:00:00,108182.55,108210.11,108055.39,108175.21,95.98
2025-07-05 06:00:00,108175.21,108329.58,108112.66,108319.19,110.49
2025-07-05 07:00:00,108319.19,108319.27,108050.53,108103.67,138.31
2025-07-05 08:00:00,108103.67,108158.19,107977.43,108059.13,98.71
2025-07-05 09:00:00,108059.13,108167.41,107927.73,108128.19,119.1
2025-07-05 10:00:00,108128.19,108242.08,108104.33,108136.15,99.88
2025-07-05 11:00:00,108136.15,108264.09,108135.93,108162.24,115.82
2025-07-05 12:00:00,108162.24,108192.15,108014.69,108188.32,126.47
2025-07-05 13:00:00,108188.32,108272.27,108146.24,108168.49,118.79
2025-07-05 14:00:00,108168.49,108266.2,108143.96,108230.79,143.17
2025-07-05 15:00:00,108230.79,108231.15,108089.84,108104.24,107.41
2025-07-05 16:00:00,108104.24,108151.32,107916.09,108145.58,257.36
2025-07-05 17:00:00,108145.58,108201.55,107980.74,108130.86,149.09
2025-07-05 18:00:00,108130.86,108142.23,108007.58,108039.41,116.33
2025-07-05 19:00:00,108039.41,108211.38,107997.7,108183.43,156.98
2025-07-05 20:00:00,108183.43,108200.84,108032.25,108140.84,173.22
2025-07-05 21:00:00,108140.84,108194.32,108103.35,108128.16,190.35
2025-07-05 22:00:00,108128.16,108238.42,108096.01,108221.99,140.63
2025-07-05 23:00:00,108221.99,108273.79,108215.11,108244.51,131.9
2025-07-06 00:00:00,108244.51,108284.03,108154.07,108250.04,120.87
2025-07-06 01:00:00,108250.04,108250.34,108126.07,108244.74,75.37
2025-07-06 02:00:00,108244.74,108301.83,108095.67,108101.22,101.56
2025-07-06 03:00:00,108101.22,108140.36,108059.75,108087.98,78.02
2025-07-06 04:00:00,108087.98,108143.11,107993.59,108027.92,48.97
2025-07-06 05:00:00,108027.92,108059.69,108009.68,108041.3,36.22
2025-07-06 06:00:00,108041.3,108259.09,108012.08,108173.12,113.29
2025-07-06 07:00:00,108173.12,108230.96,108086.54,108086.55,36.65
2025-07-06 08:00:00,108086.55,108110.38,108013.61,108048.43,69.21
2025-07-06 09:00:00,108048.43,108102.44,107865.59,107892.73,138.25
2025-07-06 10:00:00,107892.73,108164.1,107846.02,108029.0,147.06
2025-07-06 11:00:00,108029.0,108132.37,107998.65,108113.08,88.2
2025-07-06 12:00:00,108113.08,108283.68,108088.2,108276.34,146.86
2025-07-06 13:00:00,108276.34,109154.57,108233.23,108801.57,769.56
2025-07-06 14:00:00,108801.57,109066.33,108649.07,108960.11,505.18
2025-07-06 15:00:00,108960.11,109016.26,108699.87,108937.95,221.45
2025-07-06 16:00:00,108937.95,108985.35,108740.64,108884.99,230.09
2025-07-06 17:00:00,108884.99,108993.44,108764.63,108940.98,186.61
2025-07-06 18:00:00,108940.98,108955.84,108329.38,108495.15,399.91
2025-07-06 19:00:00,108495.15,108651.97,108340.43,108575.44,184.59
2025-07-06 20:00:00,108575.44,108872.05,108565.54,108706.55,269.65
2025-07-06 21:00:00,108706.55,109728.96,108701.84,109244.03,784.66
2025-07-06 22:00:00,109244.03,109562.38,109238.57,109266.68,505.52
2025-07-06 23:00:00,109266.68,109298.36,109024.05,109233.93,393.81
2025-07-07 00:00:00,109233.93,109313.13,108823.55,108847.68,632.66
2025-07-07 01:00:00,108847.68,109128.71,108695.32,109046.04,476.6
2025-07-07 02:00:00,109046.04,109546.99,109045.43,109403.97,457.8
2025-07-07 03:00:00,109403.97,109737.83,109403.6,109423.09,306.26
2025-07-07 04:00:00,109423.09,109477.89,109145.75,109146.4,152.83
2025-07-07 05:00:00,109146.4,109217.94,109050.19,109106.69,112.32
2025-07-07 06:00:00,109106.69,109191.85,108784.29,108795.11,224.77
2025-07-07 07:00:00,108795.11,109084.42,108682.7,109083.8,152.59
2025-07-07 08:00:00,109083.8,109107.34,108888.89,109038.98,222.26
2025-07-07 09:00:00,109038.98,109038.98,108791.67,108879.48,181.54
2025-07-07 10:00:00,108879.48,108929.49,108699.49,108709.52,351.72
2025-07-07 11:00:00,108709.52,108823.18,108600.94,108663.21,148.09
2025-07-07 12:00:00,108663.21,108663.25,108334.07,108364.51,403.67
2025-07-07 13:00:00,108364.51,108573.63,108013.72,108539.89,1486.44
2025-07-07 14:00:00,108539.89,108673.8,107977.77,108240.89,1365.57
2025-07-07 15:00:00,108240.89,108646.17,108234.94,108319.74,920.21
2025-07-07 16:00:00,108319.74,108517.65,107920.9,107978.97,1266.76
2025-07-07 17:00:00,107978.97,108366.36,107803.87,107946.52,1012.12
2025-07-07 18:00:00,107946.52,108110.28,107513.97,108027.27,872.18
2025-07-07 19:00:00,108027.27,108324.71,108004.02,108066.26,936.51
2025-07-07 20:00:00,108066.26,108167.16,107879.47,107902.09,580.83
2025-07-07 21:00:00,107902.09,108234.49,107817.4,108191.93,523.59
2025-07-07 22:00:00,108191.93,108211.27,108001.99,108028.1,313.51
2025-07-07 23:00:00,108028.1,108318.55,108027.42,108277.16,249.59
2025-07-08 00:00:00,108277.16,108538.36,108194.43,108305.41,623.65
2025-07-08 01:00:00,108305.41,108305.95,107683.74,107699.44,574.65
2025-07-08 02:00:00,107699.44,107946.86,107445.04,107776.22,792.41
2025-07-08 03:00:00,107776.22,108010.89,107698.32,107910.16,213.05
2025-07-08 04:00:00,107910.16,108033.87,107761.77,108033.87,147.98
2025-07-08 05:00:00,108033.87,108230.29,107994.48,108211.53,137.72
2025-07-08 06:00:00,108211.53,108386.07,108140.41,108304.48,158.71
2025-07-08 07:00:00,108304.48,108509.34,108235.41,108503.35,156.14
2025-07-08 08:00:00,108503.35,108538.57,108279.88,108279.88,195.96
2025-07-08 09:00:00,108279.88,108499.46,108239.47,108474.43,154.6
2025-07-08 10:00:00,108474.43,108928.82,108426.14,108845.39,448.54
2025-07-08 11:00:00,108845.39,109026.95,108771.64,108778.27,391.08
2025-07-08 12:00:00,108778.27,108978.46,108709.54,108976.58,292.48
2025-07-08 13:00:00,108976.58,109248.31,108660.63,109062.95,1102.06
2025-07-08 14:00:00,109062.95,109108.2,108272.29,108394.88,1246.96
2025-07-08 15:00:00,108394.88,108553.25,108231.92,108281.37,637.26
2025-07-08 16:00:00,108281.37,108557.26,108103.64,108462.97,745.57
2025-07-08 17:00:00,108462.97,109105.51,108456.37,109007.68,1208.97
2025-07-08 18:00:00,109007.68,109188.32,108927.71,109185.23,1075.12
2025-07-08 19:00:00,109185.23,109185.28,108749.38,108786.7,621.65
2025-07-08 20:00:00,108786.7,108960.23,108672.98,108672.98,449.37
2025-07-08 21:00:00,108672.98,108999.96,108647.6,108926.65,301.28
2025-07-08 22:00:00,108926.65,109006.45,108843.41,108945.27,202.68
2025-07-08 23:00:00,108945.27,109009.91,108852.65,108955.05,244.24
2025-07-09 00:00:00,108955.05,108985.85,108811.72,108965.92,203.06
2025-07-09 01:00:00,108965.92,109156.07,108753.57,108806.09,354.79
2025-07-09 02:00:00,108806.09,108869.15,108616.29,108645.04,243.41
2025-07-09 03:00:00,108645.04,108692.58,108360.39,108385.83,279.69
2025-07-09 04:00:00,108385.83,108585.6,108341.92,108564.91,197.59
2025-07-09 05:00:00,108564.91,108939.4,108512.12,108789.54,330.42
2025-07-09 06:00:00,108789.54,108879.81,108689.44,108864.15,117.97
2025-07-09 07:00:00,108864.15,108894.05,108697.68,108731.28,103.61
2025-07-09 08:00:00,108731.28,108862.09,108677.68,108678.86,138.29
2025-07-09 09:00:00,108678.86,108796.2,108577.89,108766.41,143.3
2025-07-09 10:00:00,108766.41,108920.09,108719.11,108919.09,133.46
2025-07-09 11:00:00,108919.09,109148.44,108918.99,109085.92,345.51
2025-07-09 12:00:00,109085.92,109552.16,109016.36,109357.26,770.09
2025-07-09 13:00:00,109357.26,109807.77,109159.34,109206.46,1205.85
2025-07-09 14:00:00,109206.46,109489.18,108506.28,108906.01,1524.57
2025-07-09 15:00:00,108906.01,109225.18,108830.72,109092.56,499.19
2025-07-09 16:00:00,109092.56,109508.47,109047.66,109438.67,683.69
2025-07-09 17:00:00,109438.67,109485.85,109056.68,109179.07,687.6
2025-07-09 18:00:00,109179.07,109606.1,109152.14,109563.93,802.65
2025-07-09 19:00:00,109563.93,112077.21,109534.91,111786.79,5340.0
2025-07-09 20:00:00,111786.79,111968.68,110612.64,110759.06,3074.73
2025-07-09 21:00:00,110759.06,111326.46,110722.01,110887.75,1049.47
2025-07-09 22:00:00,110887.75,111464.01,110887.73,111434.03,817.22
2025-07-09 23:00:00,111434.03,111585.19,111285.35,111291.7,715.18
2025-07-10 00:00:00,111291.7,111370.7,110959.55,110962.5,478.91
2025-07-10 01:00:00,110962.5,111397.24,110936.58,111243.22,420.48
2025-07-10 02:00:00,111243.22,111609.84,111200.04,111264.46,617.8
2025-07-10 03:00:00,111264.46,111265.0,111048.35,111116.53,283.91
2025-07-10 04:00:00,111116.53,111233.03,111007.82,111202.21,240.81
2025-07-10 05:00:00,111202.21,111213.08,111002.23,111147.02,235.13
2025-07-10 06:00:00,111147.02,111355.32,111147.02,111288.71,324.53
2025-07-10 07:00:00,111288.71,111488.7,111199.69,111281.28,514.44
2025-07-10 08:00:00,111281.28,111450.86,111171.45,111279.19,322.12
2025-07-10 09:00:00,111279.19,111314.48,111065.53,111089.37,471.83
2025-07-10 10:00:00,111089.37,111159.59,110919.01,111139.35,391.02
2025-07-10 11:00:00,111139.35,111232.9,111033.16,111077.53,490.28
2025-07-10 12:00:00,111077.53,111077.54,110808.33,110901.3,489.55
2025-07-10 13:00:00,110901.3,111084.54,110555.52,110843.34,1066.68
2025-07-10 14:00:00,110843.34,111377.38,110688.25,111313.94,1496.94
2025-07-10 15:00:00,111313.94,111485.95,111038.96,111482.74,929.28
2025-07-10 16:00:00,111482.74,112800.74,111408.93,112733.79,4366.63
2025-07-10 17:00:00,112733.79,113864.15,112657.64,113807.16,4347.39
2025-07-10 18:00:00,113807.16,113828.84,113046.49,113490.98,1825.25
2025-07-10 19:00:00,113490.98,113763.83,113185.64,113403.21,2190.76
2025-07-10 20:00:00,113403.21,113671.82,113354.91,113575.53,1138.18
2025-07-10 21:00:00,113575.53,116848.31,113485.58,116469.33,6944.13
2025-07-10 22:00:00,116469.33,116471.05,115797.65,116022.47,1492.2
2025-07-10 23:00:00,116022.47,116105.52,115676.0,116023.34,827.02
2025-07-11 00:00:00,116023.34,116089.74,115236.69,115608.07,1066.13
2025-07-11 01:00:00,115608.07,116087.67,115528.22,115987.76,699.54
2025-07-11 02:00:00,115987.76,116826.01,115730.42,116699.07,1118.07
2025-07-11 03:00:00,116699.07,116983.68,116419.9,116923.62,726.58
2025-07-11 04:00:00,116923.62,116947.16,116520.8,116930.42,546.26
2025-07-11 05:00:00,116930.42,118431.69,116930.41,117892.09,1855.57
2025-07-11 06:00:00,117892.09,118429.18,117631.35,117679.41,858.46
2025-07-11 07:00:00,117679.41,118138.51,117504.35,117599.61,852.69
2025-07-11 08:00:00,117599.61,118192.23,117599.59,118022.62,771.57
2025-07-11 09:00:00,118022.62,118890.32,117933.64,118514.52,875.1
2025-07-11 10:00:00,118514.52,118516.2,117995.01,118026.34,1014.09
2025-07-11 11:00:00,118026.34,118147.88,117631.87,117846.89,625.19
2025-07-11 12:00:00,117846.89,118277.59,117741.18,117899.19,588.26
2025-07-11 13:00:00,117899.19,118191.91,117271.72,118001.61,1659.63
2025-07-11 14:00:00,118001.61,118190.03,117417.5,117900.29,1859.85
2025-07-11 15:00:00,117900.29,117988.29,116749.1,116902.63,1767.12
2025-07-11 16:00:00,116902.63,117484.87,116636.38,117445.94,1651.83
2025-07-11 17:00:00,117445.94,117785.55,117200.89,117675.04,1326.97
2025-07-11 18:00:00,117675.04,117779.41,117342.88,117749.36,1246.26
2025-07-11 19:00:00,117749.36,118213.71,117484.51,118181.07,2240.47
2025-07-11 20:00:00,118181.07,118181.88,117735.28,117735.58,822.17
2025-07-11 21:00:00,117735.58,117944.52,117530.64,117667.21,610.15
2025-07-11 22:00:00,117667.21,117717.55,117223.16,117662.51,804.29
2025-07-11 23:00:00,117662.51,117720.99,117482.06,117573.92,464.0
2025-07-12 00:00:00,117573.92,117686.08,117187.9,117451.53,428.25
2025-07-12 01:00:00,117451.53,117737.12,117447.06,117690.5,335.14
